"","country","year","minflu","maxflu","peakflu","troughflu","minT","maxT","peakT","troughT","minRH","maxRH","peakRH","troughRH"
"803","Tunisia",2007,9.7e-05,0.001277,3,52,9.5,22.5833333333333,41,51,0.509669,0.851284,52,12
"804","Tunisia",2008,0,0.002332,9,44,10.75,20.7222222222222,44,10,0.53888,0.858178,2,48
"805","Tunisia",2010,0,0.006384,1,12,10.1666666666667,25.5555555555556,24,52,0.466979,0.797896,16,8
"806","Tunisia",2011,0,0.003105,8,17,10.3888888888889,22.4444444444444,41,9,0.533932,0.857569,48,14
"807","Tunisia",2012,0,0.001026,1,15,7.38888888888889,25.9166666666667,41,6,0.529468,0.76593,8,48
"808","Tunisia",2013,0,0.008629,9,16,10,25.0138888888889,42,6,0.44778,0.764293,49,11
"809","Turkey",1999,0,4.8e-05,51,4,4.61111111111111,9.29166666666667,51,4,0.677892,0.80643,52,50
"810","Turkey",2005,0,0.000117,49,40,1.5,17.5555555555556,40,51,0.567799,0.783326,51,43
"811","Turkey",2006,0,0.000337,2,9,-1.13888888888889,27.7222222222222,33,4,0.472505,0.828026,4,31
"812","Turkey",2007,0,0.000246,4,1,0.277777777777778,8.25,4,5,0.55831,0.80678,1,4
"813","Turkey",2008,0,1.4e-05,52,43,1.94444444444444,15.8888888888889,44,52,0.5459,0.799102,47,49
"814","Turkey",2010,0,0.000572,1,8,0.222222222222221,23.0277777777778,38,4,0.497934,0.878779,3,45
"815","Turkey",2011,0,0.003,5,18,2.72222222222222,28.4444444444444,30,5,0.428064,0.834078,8,34
"816","Turkey",2012,0,0.00155,2,20,-0.666666666666666,29.5,30,5,0.381756,0.819626,51,34
"817","Turkey",2013,0,0.002054,5,21,-0.25,26.9444444444444,33,50,0.400137,0.812739,8,30
"818","Uganda",2006,0,0.000204,14,13,22.7222222222222,25.0833333333333,13,49,0.674605,0.826798,49,34
"819","Uganda",2007,0,0.000195,28,2,21.1111111111111,26.9444444444444,10,36,0.472108,0.905181,19,8
"820","Uganda",2008,0,9.6e-05,2,1,21.6111111111111,26.1666666666667,1,23,0.566946,0.872189,23,1
"821","Uganda",2010,0,0.000406,51,3,21.8194444444444,26.9444444444444,7,35,0.548122,0.860324,44,5
"822","Uganda",2011,0,0.001322,44,3,21.375,27.1666666666667,9,33,0.461886,0.859879,33,4
"823","Uganda",2012,0,0.000935,40,3,21.1666666666667,27.8611111111111,12,32,0.36492,0.874055,32,6
"824","Uganda",2013,0,0.000578,34,46,20.9444444444444,27.2222222222222,9,43,0.436284,0.90022,43,9
"825","Ukraine",2001,0,0.000471,8,1,-9.52777777777778,16.8611111111111,24,49,0.586595,0.97153,1,13
"826","Ukraine",2002,0,0.000269,4,1,-10.5555555555556,9.33333333333333,46,50,0.554862,0.928797,3,11
"827","Ukraine",2003,0,5e-04,8,1,-10.3333333333333,14.0833333333333,39,2,0.489219,0.93659,47,16
"828","Ukraine",2005,0,0.000296,8,3,-12.2777777777778,14.3333333333333,40,6,0.436896,0.902258,45,14
"829","Ukraine",2006,0,0.000149,16,1,-16.8888888888889,12.3888888888889,16,4,0.660358,0.936349,47,4
"830","Ukraine",2007,0,0.000451,9,2,-8.11111111111111,24.8333333333333,21,8,0.493656,0.927367,49,13
"831","Ukraine",2008,0,0.000604,9,1,-10.3333333333333,12.3333333333333,15,1,0.558266,0.887441,2,13
"832","Ukraine",2010,0,0.004149,52,10,-17.9444444444444,26.2777777777778,29,4,0.438886,0.950323,2,17
"833","Ukraine",2011,0,0.006775,11,19,-9.83333333333333,23.9444444444444,28,7,0.43341,0.951939,2,17
"834","Ukraine",2012,0,0.002082,14,1,-16.8333333333333,24.6111111111111,25,5,0.51004,0.922914,48,18
"835","Ukraine",2013,0,0.001448,12,1,-5.27777777777778,24.2777777777778,26,2,0.432033,0.94081,52,19
"836","United Kingdom",1997,0,0.002352,5,16,0,15.1666666666667,35,1,0.694975,0.961983,42,16
"837","United Kingdom",1998,0,0.00202,8,10,2.72222222222222,15.3888888888889,25,4,0.749189,0.921167,39,15
"838","United Kingdom",1999,0,0.002031,4,21,1.55555555555555,18.8333333333333,31,6,0.720981,0.915246,38,30
"839","United Kingdom",2001,0,0.001881,5,15,0.555555555555556,13.9166666666667,41,3,0.783401,0.918167,5,2
"840","United Kingdom",2002,0,0.000557,2,5,3.05555555555556,13.3888888888889,39,1,0.779113,0.921926,2,8
"841","United Kingdom",2003,0,0.00382,47,26,1.27777777777778,19.1111111111111,32,1,0.697094,0.909844,6,15
"842","United Kingdom",2005,0,0.001681,5,22,1.66666666666667,18.6666666666667,28,8,0.703692,0.91281,49,19
"843","United Kingdom",2006,0,0.00172,7,20,0.805555555555557,16.1111111111111,37,9,0.704991,0.918102,43,14
"844","United Kingdom",2007,0,0.002038,6,19,2.11111111111111,15.4166666666667,31,6,0.732169,0.924464,8,18
"845","United Kingdom",2008,0,0.004124,51,22,2.44444444444444,14.7777777777778,19,52,0.715722,0.910697,45,12
"846","United Kingdom",2010,0,0.031731,51,13,-2.38888888888889,16.9444444444444,26,51,0.699384,0.903256,3,16
"847","United Kingdom",2011,0,0.042167,1,36,2.83333333333333,16.2222222222222,31,1,0.617873,0.963193,41,18
"848","United Kingdom",2012,3.2e-05,0.007592,51,35,1.16666666666667,17.2777777777778,33,5,0.720138,0.935864,27,13
"849","United Kingdom",2013,0,0.010423,10,39,0.444444444444443,18.4444444444444,29,3,0.653592,0.930628,1,13
"850","Uruguay",1997,0,0,43,43,20.0555555555556,20.0555555555556,43,43,0.8683,0.8683,43,43
"851","Uruguay",1998,0,0,20,20,10.6527777777778,14.9027777777778,21,26,0.808829,0.965984,27,25
"852","Uruguay",1999,0,0.003929,26,18,7.97222222222222,16.8055555555556,18,33,0.634532,0.932811,26,32
"853","Uruguay",2001,0,0.000902,25,18,8.22222222222222,16.4722222222222,21,25,0.792713,0.901493,21,25
"854","Uruguay",2002,0,0.003005,33,23,7,15.2222222222222,34,24,0.669231,0.9884,27,36
"855","Uruguay",2003,0,0.006315,26,16,7.05555555555556,17.8888888888889,20,28,0.633749,0.966436,17,29
"856","Uruguay",2005,0,0.005112,33,15,8.55555555555556,20.9166666666667,31,29,0.67176,0.960193,24,40
"857","Uruguay",2006,0,0.002702,31,12,6.88888888888889,23.7222222222222,11,31,0.643735,0.915574,32,13
"858","Uruguay",2007,0,0.003894,27,11,6.05555555555556,22.4444444444444,16,28,0.617922,0.961223,13,30
"859","Uruguay",2008,0,0.003582,31,11,8.69444444444444,23.375,12,22,0.541114,0.937796,27,16
"860","Uruguay",2010,0,0.005926,41,27,7.33333333333333,26.7222222222222,51,31,0.424436,0.91153,35,49
"861","Uruguay",2011,0,0.022456,31,3,6.27777777777778,26.7777777777778,4,27,0.5074,0.887936,25,37
"862","Uruguay",2012,0,0.00324,29,1,6.94444444444444,27.6944444444444,7,23,0.558934,0.954127,26,3
"863","Uruguay",2013,0,0.005891,27,1,7.27777777777778,30.0416666666667,52,29,0.526638,0.976342,37,49
"864","Vietnam",2006,0,0.000396,32,1,19,29.5555555555556,28,2,0.710664,0.968631,1,20
"865","Vietnam",2007,0,0.000617,28,7,17.9444444444444,29.75,21,5,0.770964,0.987461,46,48
"866","Vietnam",2008,1.2e-05,0.000634,31,6,17.9444444444444,28.9722222222222,29,7,0.751015,0.985179,47,7
"867","Vietnam",2010,1.2e-05,0.000666,32,17,20.0833333333333,30,24,3,0.790476,0.930424,41,11
"868","Vietnam",2011,0,0.000469,8,5,18.6111111111111,29.2916666666667,29,5,0.797174,0.965042,40,13
"869","Vietnam",2012,0,0.000417,26,4,20.0555555555556,29.6666666666667,18,1,0.819496,0.94751,48,18
"870","Vietnam",2013,0,0.000518,24,7,15.9444444444444,29.5555555555556,20,51,0.71682,0.939301,42,52
